value
11.0161065
10.9583636
10.951457
10.9450045
10.9369851
10.970826
10.9449465
11.0110286
10.9638779
10.9755068
10.9896904
10.9892645
10.9610069
10.9869278
10.9611545
10.978269
10.9683261
11.0362698
10.9315498
10.9916437
10.9816451
10.949587
10.9266176
10.9752956
10.9966295
11.0006369
10.9916563
10.9373814
11.0072963
11.0154015
10.9417155
10.9512807
10.9384757
10.9720271
10.9568117
11.0145774
10.9754972
10.9567172
10.9857389
10.9654993
10.9515642
10.9717328
11.0215868
10.9549322
10.940632
10.946282
10.9597979
10.9897806
10.967704
10.9550471
10.9784027
10.9646169
11.0012314
10.9464729
10.9968537
10.9945533
10.9853306
10.927032
10.9944904
10.9792756
10.9471865
10.9869278
10.9898744
10.9597979
10.9449465
10.9445766
10.9492599
10.9686591
10.9524919
11.0249295
11.0084368
10.9519496
10.968046
10.9795099
10.9556398
10.9370572
10.9901289
10.9503291
10.9430638
10.9444891
10.9919298
10.9618547
10.9320513
10.9708898
10.9910816
10.9743417
10.9770366
10.9826474
10.9524201
10.985121
10.9750004
10.950006
10.9953478
10.9237549
10.9400563
10.9777207
10.9837971
10.9950933
10.9715901
10.9529353
10.9684151
10.984992
11.0020519
10.9717894
11.0125739
10.9748432
10.9843738
10.9696249
10.9803183
10.9685341
10.9881734
10.9530626
10.9417155
10.9751439
11.0020415
11.0115482
10.9317964
10.9961627
11.0006457
10.9801053
10.9998393
11.0020827
10.9359351
10.9671085
10.9287234
10.9615981
10.9754972
10.9846738
10.9337689
10.9787721
10.9425677
10.9256595
10.9834533
10.9561095
10.9522922
10.9683904
11.0040937
10.9603468
10.9350101
11.0387052
10.9484789
10.9902107
10.9716268
11.0089143
10.9810171
10.9686591
10.9791731
10.9400495
11.0042266
10.9477936
10.9586436
10.9420251
10.9983154
11.0004925
10.9373385
10.9583636
10.9686074
10.9811986
10.9434648
10.9963986
10.958288
10.9793639
10.9834047
10.9881488
10.932798
10.9925809
11.0000137
10.978269
10.9454772
10.9642494
10.9577654
11.0253711
11.013246
11.0142618
10.9297202
10.9881386
10.9384592
10.9610616
11.001162
10.9701166
10.9534095
10.9614529
10.9846738
10.945848
10.960686
10.9668687
11.0381489
10.9475202
10.960686
10.9446215
11.0078847
10.9767205
10.9418633
10.9748455
10.9730528
10.9287234
10.9786399
11.0163094
10.988751
11.0175484
11.0093944
11.0007905
10.9964515
10.9618594
10.989947
10.9440053
10.9881488
10.9993017
11.000387
10.9731668
10.9805787
11.0222596
10.948341
10.9258375
10.9968087
10.9579154
10.9953542
10.9732386
11.0030505
10.9866079
10.9220371
10.922778
10.9559573
10.9682111
10.9962025
10.979846
10.9634785
11.0108647
10.9349767
10.9599129
10.9499298
10.9943499
10.9461542
10.9276153
10.9202786
10.9550471
10.95199
10.9760239
11.0004767
11.0089194
10.968377
10.9804328
10.9328542
10.9875863
10.9254146
10.9683904
10.98484
10.950006
10.9973345
10.9461368
10.9907242
10.9706399
10.9467065
10.948341
11.0352503
10.9729829
10.9873506
10.9866079
10.9666391
10.9376739
10.9233534
10.9432184
10.9668687
10.9232123
10.9399194
10.935176
10.9727741
10.9518258
10.9604656
10.9715886
10.9468864
10.9593775
10.9857003
10.9828004
11.0044185
11.01986
10.9682963
10.9855736
10.9588798
10.9670433
10.9726907
10.9823121
10.9226828
10.9687863
11.0336006
10.9770159
10.9638334
10.9850708
10.929817
11.0041072
10.9850708
10.990843
10.9565638
11.0041072
10.9465958
11.0053124
10.9685995
10.9822464
10.9688955
11.0336006
11.0230664
11.0009055
11.0077272
10.9754972
10.9256595
10.9227871
10.9680023
10.9707791
11.0000123
10.9868854
10.9732319
10.9603468
10.9389997
10.9742014
10.98066
10.9703073
11.0063687
10.9609143
10.9614529
10.9716268
10.9830516
11.0100797
10.9617907
11.0060785
10.9500567
11.0023517
10.9114175
10.9978349
10.9811595
10.9971739
10.9557395
11.0145774
10.9877905
11.0041072
10.9275476
10.972705
10.9396823
10.9754972
11.0038979
10.9614806
10.9620547
10.9920062
10.9433755
10.9243846
10.9398968
10.98066
10.968046
10.9383345
10.9806962
10.9700486
10.9609661
11.0041072
10.9633701
10.9643591
10.9804261
10.9754619
10.9824526
10.9701047
10.9366084
10.929125
11.0181679
10.9354746
11.0215868
10.9810171
10.9830516
11.0053124
10.997987
10.9876539
10.9307081
11.0336006
11.0094407
10.9694191
10.9478098
10.9694749
10.9629018
10.9243267
10.9593775
10.9430096
10.9593679
11.0378793
11.00078
11.0215868
10.9995053
10.9634785
10.9673214
11.0077272
10.9422659
10.9339091
10.9358946
10.9379435
10.9634785
10.9416916
10.9673485
11.0041072
10.9546386
10.9916563
10.9609344
10.9485405
10.9781526
10.9797158
10.9382038
10.9497248
10.9757841
11.0207483
10.9873824
10.9852149
10.9727369
10.9237549
10.9770017
10.9982294
10.9784027
10.9609597
10.9595676
10.9238469
10.9811876
10.9618877
10.9383186
10.8622303
10.9840594
10.981576
10.9825535
10.9640235
10.9387955
10.9628437
11.0015959
10.9648191
11.0356761
10.990843
10.9581422
10.9440522
10.9299982
10.9592527
10.9977558
10.9805519
10.9618028
10.9817128
10.9417155
10.9670182
10.9803183
11.0038979
10.9642545
10.9434648
10.955033
10.9237855
10.9784885
11.0173322
10.9957165
10.9454313
10.9968087
10.9653329
10.9683261
10.9602712
10.9693067
10.9358305
11.0029034
10.9383788
10.9800515
10.9435905
11.0041072
10.9590605
10.9901735
11.0022158
10.9537471
10.9482049
10.9447668
10.9658723
10.9991079
10.9553273
11.0161608
11.0055528
10.9581023
10.9754972
10.9467045
10.9998837
10.9828956
10.9395812
10.9539613
11.0156641
10.9811986
10.9715251
10.9998248
10.9652382
10.9914771
10.9363399
10.9263228
10.9447668
10.9605764
10.9267909
10.9959683
10.9562424
10.9915782
10.946128
10.9979167
10.9885747
10.9317964
10.9350101
10.93581
10.9279444
10.9723612
10.9520438
11.0041072
11.0012906
10.9422986
10.9578837
10.9744646
10.9233245
10.9754972
10.958247
10.9337511
10.9642795
10.9871825
10.9305337
10.9242442
10.9366084
10.932466
11.0205754
11.004818
10.9751761
10.9747281
10.9659156
10.9589508
11.014712
10.9237549
11.0025357
10.9976459
10.9936627
10.9635767
11.0336006
10.9626755
10.9276812
10.9557812
10.9814776
10.9579154
10.9685341
10.979366
10.9609661
10.9776548
10.9988785
11.0216566
10.9898384
10.9890391
10.9846738
10.9817507
10.9681066
10.9750381
10.9683261
11.003154
10.97639
10.950006
10.9325439
10.9589596
10.9671021
10.9798917
10.9718896
10.9713252
11.0064332
10.9771
11.0011157
10.980291
10.9234767
10.9984724
10.9542817
10.9522372
10.9252833
11.0111696
10.9921195
10.9468864
10.9526771
10.9748781
10.9662438
10.9565638
10.9347878
10.9546205
10.9462339
10.9893708
10.9776657
10.9945533
10.9603468
10.9638334
10.9723628
10.9248572
11.0027033
10.9381327
10.960686
10.9354746
10.9608018
10.9604656
10.9265214
10.9703073
10.9226828
10.9434648
10.9833414
10.9631637
10.9680746
10.9463534
11.0150707
10.9448946
10.9622108
10.9877905
11.0036029
10.9622061
10.975384
10.9717894
10.9506302
11.008923
10.9354539
10.9417155
10.9398001
10.933561
10.9648264
10.9983154
10.9547172
10.9739092
10.9687863
10.9720319
10.9234083
10.9599129
10.9649887
10.9631637
10.9737522
11.010132
10.9739539
10.9924131
11.0081149
10.9841119
10.9239415
10.9680023
10.968777
10.9760132
11.0215868
10.937045
11.0000715
10.9716268
10.9636062
10.9671564
11.0006457
10.9992163
10.9403848
10.9535889
11.0327339
10.9512901
10.9828284
10.9666814
11.0078843
11.0189431
10.968804
10.9871905
11.0327339
10.9825329
10.9720271
10.9789094
10.9783283
11.0122192
10.9602546
10.9337511
10.9597979
10.951039
10.9518258
10.9848467
10.9264026
11.0018288
10.9578333
10.9689802
10.9671223
10.945
10.9712404
10.9366084
11.0327339
10.9754972
10.9739822
10.9637296
10.9780656
10.9640235
10.962312
10.9811876
